Property_ID,Neighborhood,Square_Feet,Bedrooms,Condition_Score,Listing_Price,Fair_Market_Value,Renovation_Cost,Total_Investment,Cap_Rate_Pct,ROI_Pct,Action_Recommendation
PROP_1328,Dorchester,1630,4,10,729524.17,901524.0,0,729524.17,7.41,23.58,Buy
PROP_1329,Fenway,849,4,8,665842.6,645378.0,0,665842.6,4.85,-3.07,Pass
PROP_1330,Fenway,1434,5,9,1072342.74,967213.0,0,1072342.74,4.51,-9.8,Pass
PROP_1331,Beacon Hill,1927,3,10,1809571.36,2085408.0,0,1809571.36,4.61,15.24,Buy
PROP_1332,Back Bay,1392,4,8,2155898.46,1885531.0,0,2155898.46,3.32,-12.54,Pass
PROP_1333,Dorchester,1697,4,3,895151.96,876914.0,113230,1008381.96,5.22,-13.04,Pass
PROP_1334,South End,883,5,10,906450.39,973594.0,0,906450.39,4.83,7.41,Pass
PROP_1335,Dorchester,2986,3,2,1414804.71,1308177.0,97819,1512623.71,5.19,-13.52,Pass
PROP_1336,Cambridge,3410,4,2,2414235.98,2353918.67,66608,2480843.98,4.55,-5.12,Pass
PROP_1337,Fenway,2337,2,7,1399832.85,1313019.0,27095,1426927.85,4.6,-7.98,Pass
PROP_1338,Seaport,2492,4,8,2380722.86,2526906.67,0,2380722.86,4.46,6.14,Pass
PROP_1339,Fenway,1348,3,1,893541.91,838868.33,113722,1007263.91,4.16,-16.72,Pass
PROP_1340,Cambridge,3147,1,8,2376679.41,2050953.0,0,2376679.41,4.14,-13.71,Pass
PROP_1341,Beacon Hill,2945,2,7,3153324.17,3062313.0,34014,3187338.17,3.84,-3.92,Pass
PROP_1342,Back Bay,3084,4,7,3679425.92,3868961.0,12989,3692414.92,3.98,4.78,Pass
PROP_1343,South End,751,2,6,825556.92,734045.0,21914,847470.92,3.9,-13.38,Pass
PROP_1344,Dorchester,2311,3,5,1133222.34,1094592.0,11242,1144464.34,5.74,-4.36,Buy
PROP_1345,Back Bay,947,2,1,995060.11,1214911.0,53232,1048292.11,4.4,15.89,Buy
PROP_1346,South End,2501,4,5,2323118.14,2227308.0,28105,2351223.14,4.26,-5.27,Pass
PROP_1347,Fenway,1820,2,8,1033934.09,1057279.67,0,1033934.09,5.11,2.26,Pass
PROP_1348,Seaport,714,1,8,477339.66,696748.0,0,477339.66,6.13,45.96,Buy
PROP_1349,Fenway,1568,1,3,1003509.84,910226.67,104154,1107663.84,4.11,-17.82,Pass
PROP_1350,Beacon Hill,1520,1,7,1623671.25,1550936.0,20292,1643963.25,3.77,-5.66,Pass
PROP_1351,Beacon Hill,2865,1,8,3733376.29,2945771.0,0,3733376.29,3.16,-21.1,Pass
PROP_1352,Seaport,3450,5,4,4070658.21,3517459.0,148099,4218757.21,3.5,-16.62,Pass
PROP_1353,Dorchester,1703,5,1,1032960.05,962535.0,53641,1086601.05,5.31,-11.42,Pass
PROP_1354,Cambridge,1716,3,7,1130253.99,1232982.0,14326,1144579.99,5.17,7.72,Pass
PROP_1355,Back Bay,1473,2,9,1848675.58,1842632.0,0,1848675.58,3.79,-0.33,Pass
PROP_1356,Seaport,953,5,8,1039868.19,1119494.67,0,1039868.19,4.52,7.66,Pass
PROP_1357,Back Bay,1256,2,2,1675252.39,1629020.0,144491,1819743.39,3.4,-10.48,Pass
PROP_1358,South End,2579,3,4,2218673.42,2214030.0,96761,2315434.42,4.3,-4.38,Pass
PROP_1359,Dorchester,1763,5,7,801658.29,988856.0,38615,840273.29,7.06,17.68,Buy
PROP_1360,Beacon Hill,1264,5,10,1734735.97,1563318.0,0,1734735.97,3.6,-9.88,Pass
PROP_1361,Dorchester,962,5,9,738995.93,683771.0,0,738995.93,5.55,-7.47,Buy
PROP_1362,Fenway,1994,3,7,1261200.19,1249456.67,30004,1291204.19,4.84,-3.23,Pass
PROP_1363,Beacon Hill,1197,1,1,1532597.16,1214459.0,97085,1629682.16,2.98,-25.48,Pass
PROP_1364,Back Bay,2984,2,8,3703721.83,3711899.0,0,3703721.83,3.81,0.22,Pass
PROP_1365,Cambridge,2131,2,1,1038881.75,1423565.33,104847,1143728.75,5.97,24.47,Buy
PROP_1366,Beacon Hill,3282,5,8,3576564.73,3520931.0,0,3576564.73,3.94,-1.56,Pass
PROP_1367,Fenway,765,5,4,709009.13,678248.0,141737,850746.13,3.99,-20.28,Pass
PROP_1368,Beacon Hill,1102,1,9,1068053.37,1124606.0,0,1068053.37,4.21,5.29,Pass
PROP_1369,Seaport,1001,2,4,858444.7,1074613.67,94194,952638.7,4.74,12.8,Pass
PROP_1370,Cambridge,825,1,9,511159.95,572993.0,0,511159.95,5.38,12.1,Pass
PROP_1371,Back Bay,2743,2,10,4148909.98,3400053.0,0,4148909.98,3.11,-18.05,Pass
PROP_1372,Fenway,3343,1,5,1882578.98,1792649.33,29222,1911800.98,4.69,-6.23,Pass
PROP_1373,Seaport,3296,2,6,3864032.57,3162804.67,17213,3881245.57,3.42,-18.51,Pass
PROP_1374,South End,2413,3,2,2125980.58,2098771.0,123889,2249869.58,4.2,-6.72,Pass
PROP_1375,Dorchester,2509,1,6,951050.08,1015662.0,11963,963013.08,6.33,5.47,Buy
PROP_1376,Seaport,1657,2,6,2339968.03,1695803.33,26344,2366312.03,3.01,-28.34,Pass
PROP_1377,South End,3348,3,6,2846244.56,2855194.0,33763,2880007.56,4.46,-0.86,Pass
PROP_1378,Fenway,2041,1,10,1204769.03,1089600.33,0,1204769.03,4.52,-9.56,Pass
PROP_1379,Cambridge,2490,4,1,1822231.65,1730985.0,117262,1939493.65,4.28,-10.75,Pass
PROP_1380,Fenway,2606,2,2,1570250.12,1513860.67,112435,1682685.12,4.5,-10.03,Pass
PROP_1381,Fenway,956,1,6,558162.27,551697.67,24539,582701.27,4.73,-5.32,Pass
PROP_1382,Back Bay,1151,3,3,2117539.03,1567538.0,93310,2210849.03,2.69,-29.1,Pass
PROP_1383,Fenway,861,2,7,486284.09,511939.0,19727,506011.09,5.06,1.17,Pass
PROP_1384,Dorchester,1288,1,7,539291.02,525835.0,21392,560683.02,5.63,-6.22,Buy
PROP_1385,Back Bay,648,4,5,903497.26,955012.0,19843,923340.26,3.93,3.43,Pass
PROP_1386,Fenway,1135,1,7,773981.29,701467.33,12272,786253.29,4.46,-10.78,Pass
PROP_1387,Back Bay,1566,2,9,1778948.48,1982215.0,0,1778948.48,4.23,11.43,Pass
PROP_1388,Dorchester,634,4,3,362423.1,487283.0,88889,451312.1,6.48,7.97,Buy
PROP_1389,Dorchester,2876,1,2,1327910.49,1241931.0,92438,1420348.49,5.25,-12.56,Pass
PROP_1390,Seaport,1751,5,2,1764989.7,1891128.67,75596,1840585.7,4.32,2.75,Pass
PROP_1391,Back Bay,2663,5,1,3132723.11,3418932.0,65764,3198487.11,4.06,6.89,Pass
PROP_1392,Cambridge,2259,3,2,1773931.29,1535762.0,135501,1909432.29,3.86,-19.57,Pass
PROP_1393,Beacon Hill,3362,5,7,3382293.39,3602473.0,22280,3404573.39,4.23,5.81,Pass
PROP_1394,South End,1214,3,2,969830.63,1087909.0,88674,1058504.63,4.63,2.78,Pass
PROP_1395,Cambridge,2971,2,1,1949213.54,1949366.33,103412,2052625.54,4.56,-5.03,Pass
PROP_1396,Cambridge,2196,4,1,1374421.61,1580509.0,77250,1451671.61,5.23,8.88,Pass
PROP_1397,Cambridge,3177,2,1,2140615.95,2144111.0,96412,2237027.95,4.6,-4.15,Pass
PROP_1398,Fenway,939,1,4,587380.38,551027.0,73524,660904.38,4.17,-16.63,Pass
PROP_1399,South End,1420,1,9,862335.17,1169365.0,0,862335.17,6.1,35.6,Buy
PROP_1400,Cambridge,1113,5,6,1203914.38,998855.0,23796,1227710.38,3.91,-18.64,Pass
PROP_1401,Dorchester,3248,2,7,1174815.89,1381894.0,32995,1207810.89,6.86,14.41,Buy
PROP_1402,South End,2808,4,8,2524524.05,2444352.0,0,2524524.05,4.36,-3.18,Pass
PROP_1403,Cambridge,1963,5,8,1378823.39,1477756.33,0,1378823.39,5.14,7.18,Pass
PROP_1404,Beacon Hill,1967,3,1,2156800.18,2077514.0,114800,2271600.18,3.66,-8.54,Pass
PROP_1405,South End,2524,2,9,1913888.24,2110748.0,0,1913888.24,4.96,10.29,Pass
PROP_1406,Seaport,2007,3,3,1936071.25,2043582.0,80255,2016326.25,4.26,1.35,Pass
PROP_1407,South End,1302,4,1,1702190.39,1254219.0,69239,1771429.39,3.19,-29.2,Pass
PROP_1408,Cambridge,2824,5,10,1266407.18,2070509.33,0,1266407.18,7.85,63.49,Buy
PROP_1409,Dorchester,3010,4,8,1792070.76,1368691.0,0,1792070.76,4.58,-23.63,Pass
PROP_1410,Dorchester,3202,3,8,1469109.44,1407672.0,0,1469109.44,5.75,-4.18,Buy
PROP_1411,Seaport,2698,5,6,2561505.79,2772346.33,23026,2584531.79,4.51,7.27,Pass
PROP_1412,Fenway,1729,1,2,898907.9,927568.33,66934,965841.9,4.8,-3.96,Pass
PROP_1413,Cambridge,2078,3,4,1329382.98,1454245.67,92782,1422164.98,4.91,2.26,Pass
PROP_1414,Back Bay,2424,5,9,4231030.62,3169361.0,0,4231030.62,2.85,-25.09,Pass
PROP_1415,Fenway,3347,2,3,1622070.93,1871135.67,145018,1767088.93,5.29,5.89,Pass
PROP_1416,Dorchester,3062,3,4,1251314.92,1375031.0,140715,1392029.92,5.93,-1.22,Buy
PROP_1417,Fenway,1761,1,2,727089.05,948977.0,71390,798479.05,5.94,18.85,Buy
PROP_1418,South End,1193,4,2,1099890.19,1198200.0,57833,1157723.19,4.66,3.5,Pass
PROP_1419,South End,3486,2,1,2608511.85,2902420.0,128113,2736624.85,4.77,6.06,Pass
PROP_1420,Dorchester,3023,1,7,1478296.66,1244482.0,12196,1490492.66,5.01,-16.51,Pass
PROP_1421,Cambridge,687,4,6,602086.41,681751.0,29859,631945.41,5.18,7.88,Pass
PROP_1422,Dorchester,2264,1,8,834368.62,917655.0,0,834368.62,6.6,9.98,Buy
PROP_1423,Fenway,2486,5,8,1786170.6,1609017.67,0,1786170.6,4.5,-9.92,Pass
PROP_1424,Fenway,3311,2,1,2430485.25,1845243.67,149250,2579735.25,3.58,-28.47,Pass
PROP_1425,South End,1786,3,5,1651097.8,1563132.0,14944,1666041.8,4.22,-6.18,Pass
PROP_1426,Cambridge,2189,2,10,1357219.59,1535978.67,0,1357219.59,5.43,13.17,Pass
PROP_1427,Back Bay,1315,2,10,1734152.91,1713853.0,0,1734152.91,3.76,-1.17,Pass
PROP_1428,Seaport,2039,2,2,2344079.43,2006698.67,130720,2474799.43,3.41,-18.91,Pass
PROP_1429,Back Bay,1269,4,9,1558312.36,1691322.0,0,1558312.36,4.12,8.54,Pass
PROP_1430,Dorchester,1401,1,4,664105.28,656272.0,111607,775712.28,5.08,-15.4,Pass
PROP_1431,Fenway,1156,4,6,963392.12,864941.33,26529,989921.12,4.37,-12.63,Pass
PROP_1432,Back Bay,3363,2,5,3479676.49,4102282.0,10783,3490459.49,4.47,17.53,Buy
PROP_1433,Cambridge,1496,3,3,1175357.12,1047952.67,76613,1251970.12,4.02,-16.3,Pass
PROP_1434,Cambridge,2812,5,4,2427622.79,2075870.33,122379,2550001.79,3.91,-18.59,Pass
PROP_1435,Fenway,1705,3,10,1094390.62,1069229.33,0,1094390.62,4.89,-2.3,Pass
PROP_1436,Beacon Hill,2127,4,2,2604042.93,2371244.0,110156,2714198.93,3.49,-12.64,Pass
PROP_1437,South End,3353,1,9,2821071.87,2782194.0,0,2821071.87,4.44,-1.38,Pass
PROP_1438,Seaport,3187,3,5,3214507.45,3121611.33,28824,3243331.45,4.04,-3.75,Pass
PROP_1439,Fenway,1299,3,9,863101.56,864292.0,0,863101.56,5.01,0.14,Pass
PROP_1440,Seaport,2129,1,7,2385314.03,2014928.67,35761,2421075.03,3.5,-16.78,Pass
PROP_1441,Cambridge,1632,4,1,1221612.83,1256172.0,103472,1325084.83,4.55,-5.2,Pass
PROP_1442,Fenway,2442,4,4,1943167.67,1457077.0,137459,2080626.67,3.5,-29.97,Pass
PROP_1443,Fenway,3404,2,5,2376693.24,1907997.67,39723,2416416.24,3.95,-21.04,Pass
PROP_1444,Seaport,2331,4,5,2263026.3,2418735.0,15660,2278686.3,4.46,6.15,Pass
PROP_1445,Cambridge,3286,2,10,2294429.64,2169542.33,0,2294429.64,4.54,-5.44,Pass
PROP_1446,Cambridge,2302,2,4,1673667.83,1531229.33,147596,1821263.83,4.04,-15.92,Pass
PROP_1447,Seaport,2539,2,9,1157175.95,2500971.33,0,1157175.95,9.08,116.13,Buy
PROP_1448,Back Bay,1145,4,10,1575015.13,1536397.0,0,1575015.13,3.71,-2.45,Pass
PROP_1449,Fenway,2475,1,1,1622668.67,1381772.0,63444,1686112.67,4.1,-18.05,Pass
PROP_1450,Beacon Hill,1191,1,1,1280892.54,1289843.0,147648,1428540.54,3.61,-9.71,Pass
PROP_1451,Back Bay,2433,3,1,3127844.94,3075212.0,63806,3191650.94,3.66,-3.65,Pass
PROP_1452,Dorchester,3104,2,5,1116338.34,1371991.0,16853,1133191.34,7.26,21.07,Buy
PROP_1453,Dorchester,2536,3,9,969669.25,1166643.0,0,969669.25,7.22,20.31,Buy
PROP_1454,South End,3003,2,10,2943942.04,2477768.0,0,2943942.04,3.79,-15.84,Pass
PROP_1455,Cambridge,1401,3,6,1096710.29,1035265.0,34389,1131099.29,4.39,-8.47,Pass
PROP_1456,Beacon Hill,2377,2,1,2288548.0,2509269.0,59972,2348520.0,4.27,6.84,Pass
PROP_1457,Cambridge,1183,2,5,804703.79,887181.33,33467,838170.79,5.08,5.85,Pass
PROP_1458,Cambridge,3167,2,5,1976046.09,2102170.67,34874,2010920.09,5.02,4.54,Pass
PROP_1459,Fenway,2539,5,9,1359724.43,1608230.33,0,1359724.43,5.91,18.28,Buy
PROP_1460,Beacon Hill,2825,2,4,2730915.26,2884569.0,57612,2788527.26,4.14,3.44,Pass
PROP_1461,Dorchester,3092,4,7,1161449.49,1442697.0,14240,1175689.49,7.36,22.71,Buy
PROP_1462,Fenway,2922,5,9,1861092.65,1855408.0,0,1861092.65,4.98,-0.31,Pass
PROP_1463,Beacon Hill,1698,2,6,1550364.28,1818199.0,29800,1580164.28,4.6,15.06,Buy
PROP_1464,Seaport,1130,2,9,808205.56,1128643.67,0,808205.56,5.87,39.65,Buy
PROP_1465,Back Bay,2329,1,3,2934656.12,2803659.0,124408,3059064.12,3.48,-8.35,Pass
PROP_1466,Fenway,1572,5,9,1201372.88,1057247.0,0,1201372.88,4.4,-12.0,Pass
PROP_1467,Cambridge,1853,2,9,1170233.3,1246514.67,0,1170233.3,5.11,6.52,Pass
PROP_1468,Seaport,2328,1,10,2125681.67,2255049.0,0,2125681.67,4.46,6.09,Pass
PROP_1469,Back Bay,1442,4,1,1334258.38,1896316.0,118047,1452305.38,4.96,30.57,Buy
PROP_1470,Beacon Hill,1049,3,4,634896.89,1197380.0,146494,781390.89,6.13,53.24,Buy
PROP_1471,Fenway,1893,2,6,1311152.76,1075904.0,21294,1332446.76,4.04,-19.25,Pass
PROP_1472,Cambridge,2449,2,3,1253553.16,1694344.33,118295,1371848.16,5.93,23.51,Buy
PROP_1473,South End,1759,3,6,2204492.78,1557611.0,30707,2235199.78,3.14,-30.31,Pass
PROP_1474,South End,2277,3,5,1202438.52,1973320.0,32495,1234933.52,7.19,59.79,Buy
PROP_1475,Dorchester,1762,4,4,856333.76,929604.0,56791,913124.76,6.11,1.8,Buy
PROP_1476,Seaport,3331,4,4,3413871.52,3268900.33,138714,3552585.52,3.86,-7.99,Pass
PROP_1477,Fenway,804,5,9,621860.65,648771.0,0,621860.65,5.22,4.33,Pass
PROP_1478,Seaport,676,2,10,726489.44,709194.33,0,726489.44,4.1,-2.38,Pass
PROP_1479,Beacon Hill,2735,3,10,3828447.92,2891176.0,0,3828447.92,3.02,-24.48,Pass
PROP_1480,Cambridge,3187,5,10,1588724.98,2253826.33,0,1588724.98,6.81,41.86,Buy
PROP_1481,South End,2336,1,4,1880065.61,1886076.0,57310,1937375.61,4.38,-2.65,Pass
PROP_1482,Cambridge,2999,1,8,1785569.5,1984246.67,0,1785569.5,5.33,11.13,Pass
PROP_1483,Seaport,1626,5,4,1917996.59,1722987.0,147295,2065291.59,3.5,-16.57,Pass
PROP_1484,Cambridge,1612,1,1,1061159.73,1054658.33,68205,1129364.73,4.48,-6.61,Pass
PROP_1485,Dorchester,2150,2,7,1065920.25,978187.0,19933,1085853.25,5.41,-9.92,Pass
PROP_1486,Fenway,1205,1,10,582864.31,678311.67,0,582864.31,5.82,16.38,Buy
PROP_1487,South End,1157,1,9,957571.26,988309.0,0,957571.26,4.64,3.21,Pass
PROP_1488,Seaport,2187,1,8,2139937.65,2088130.0,0,2139937.65,4.1,-2.42,Pass
PROP_1489,Seaport,2416,1,9,1805211.56,2277302.33,0,1805211.56,5.3,26.15,Buy
PROP_1490,Cambridge,1756,5,4,1223796.93,1324253.33,127116,1350912.93,4.71,-1.97,Pass
PROP_1491,Fenway,2406,1,3,1609257.04,1367829.0,71605,1680862.04,4.07,-18.62,Pass
PROP_1492,Cambridge,909,4,1,847256.89,773298.0,88374,935630.89,3.97,-17.35,Pass
PROP_1493,Dorchester,3270,1,9,1410588.83,1357882.0,0,1410588.83,5.78,-3.74,Buy
PROP_1494,Beacon Hill,1394,3,8,1859934.6,1528416.0,0,1859934.6,3.29,-17.82,Pass
PROP_1495,Dorchester,2996,3,5,1147431.73,1349710.0,25222,1172653.73,6.91,15.1,Buy
PROP_1496,Beacon Hill,675,4,7,952325.02,855628.0,21161,973486.02,3.52,-12.11,Pass
PROP_1497,Back Bay,3289,3,9,3728104.72,4106660.0,0,3728104.72,4.19,10.15,Pass
PROP_1498,Seaport,612,4,6,874300.38,732362.0,30067,904367.38,3.4,-19.02,Pass
PROP_1499,Seaport,1814,3,8,1650319.51,1859254.67,0,1650319.51,4.73,12.66,Pass
PROP_1500,South End,1220,3,4,1086983.65,1091659.0,137794,1224777.65,4.01,-10.87,Pass
PROP_1501,Back Bay,1979,4,2,2597861.9,2552424.0,101805,2699666.9,3.59,-5.45,Pass
PROP_1502,Seaport,2115,5,9,2634108.19,2253422.0,0,2634108.19,3.59,-14.45,Pass
PROP_1503,Beacon Hill,1634,1,2,1824656.22,1662797.0,51725,1876381.22,3.54,-11.38,Pass
PROP_1504,Fenway,1712,3,5,1189175.42,1026729.67,35192,1224367.42,4.19,-16.14,Pass
PROP_1505,Beacon Hill,746,1,2,746668.72,750725.0,138207,884875.72,3.39,-15.16,Pass
PROP_1506,Cambridge,888,2,9,467985.27,686141.0,0,467985.27,7.04,46.62,Buy
PROP_1507,Seaport,2023,2,8,2298358.75,1939328.33,0,2298358.75,3.54,-15.62,Pass
PROP_1508,Seaport,3270,3,3,2599869.26,3180743.0,113190,2713059.26,4.92,17.24,Buy
PROP_1509,Cambridge,1096,4,4,871191.98,872315.33,50909,922100.98,4.54,-5.4,Pass
PROP_1510,Beacon Hill,972,2,1,1091164.01,1044620.0,82624,1173788.01,3.56,-11.0,Pass
PROP_1511,Fenway,2993,1,4,1316976.87,1628224.67,99932,1416908.87,5.75,14.91,Buy
PROP_1512,Back Bay,1619,2,6,2019521.34,1994203.0,19230,2038751.34,3.72,-2.19,Pass
PROP_1513,Seaport,3425,1,4,3074906.43,3291458.67,147919,3222825.43,4.29,2.13,Pass
PROP_1514,South End,3224,1,2,3106975.76,2658398.0,87606,3194581.76,3.74,-16.78,Pass
PROP_1515,Beacon Hill,2376,4,7,1908811.79,2584420.0,36441,1945252.79,5.31,32.86,Buy
PROP_1516,Beacon Hill,1899,2,7,2126400.59,1981872.0,33195,2159595.59,3.67,-8.23,Pass
PROP_1517,South End,1781,5,3,1590922.97,1672534.0,137793,1728715.97,4.35,-3.25,Pass
PROP_1518,Cambridge,898,5,7,869999.6,846657.33,10446,880445.6,4.62,-3.84,Pass
PROP_1519,Beacon Hill,708,5,6,916060.16,976775.0,23746,939806.16,4.16,3.93,Pass
PROP_1520,South End,1041,2,2,712416.42,884045.0,108182,820598.42,4.85,7.73,Pass
PROP_1521,South End,3401,2,6,2814261.98,2850231.0,18221,2832482.98,4.53,0.63,Pass
PROP_1522,South End,3006,2,7,2591330.2,2469882.0,19096,2610426.2,4.26,-5.38,Pass
PROP_1523,Fenway,1297,3,1,973643.66,851927.33,110180,1083823.66,3.93,-21.4,Pass
PROP_1524,Back Bay,2455,4,8,3237296.89,3165409.0,0,3237296.89,3.72,-2.22,Pass
PROP_1525,Back Bay,1373,5,4,1999150.59,1913488.0,137122,2136272.59,3.4,-10.43,Pass
PROP_1526,Dorchester,1848,4,3,888466.36,933188.0,107450,995916.36,5.62,-6.3,Buy
PROP_1527,Fenway,981,4,4,753320.51,696596.0,50865,804185.51,4.33,-13.38,Pass
PROP_1528,Dorchester,2161,2,5,536170.41,947771.0,38343,574513.41,9.9,64.97,Buy
PROP_1529,Seaport,2333,4,8,2401173.12,2408547.67,0,2401173.12,4.21,0.31,Pass
PROP_1530,Cambridge,1876,5,10,1372477.85,1431439.33,0,1372477.85,5.01,4.3,Pass
PROP_1531,Back Bay,1903,2,8,2662026.91,2353740.0,0,2662026.91,3.36,-11.58,Pass
PROP_1532,Back Bay,681,4,4,760630.58,998275.0,101529,862159.58,4.4,15.79,Buy
PROP_1533,Back Bay,1590,3,2,2046583.06,2043950.0,97096,2143679.06,3.62,-4.65,Pass
PROP_1534,Beacon Hill,3080,2,6,2851852.08,3155287.0,22544,2874396.08,4.39,9.77,Pass
PROP_1535,Dorchester,1812,3,4,1249289.53,877526.0,79480,1328769.53,3.96,-33.96,Pass
PROP_1536,Cambridge,3324,3,10,1968053.74,2295582.0,0,1968053.74,5.6,16.64,Buy
PROP_1537,Fenway,2237,1,5,1187590.18,1251772.67,27270,1214860.18,5.15,3.04,Pass
PROP_1538,Dorchester,2358,3,2,1219069.62,1113118.0,146248,1365317.62,4.89,-18.47,Pass
PROP_1539,Seaport,1646,5,6,1787392.69,1818481.67,12597,1799989.69,4.24,1.03,Pass
PROP_1540,Back Bay,1280,4,10,1746383.17,1739450.0,0,1746383.17,3.78,-0.4,Pass
PROP_1541,Fenway,1844,1,4,959539.9,999571.67,129472,1089011.9,4.59,-8.21,Pass
PROP_1542,Dorchester,1669,2,9,794228.56,728047.0,0,794228.56,5.5,-8.33,Buy
PROP_1543,Back Bay,3429,2,2,4029567.7,4243864.0,51559,4081126.7,3.95,3.99,Pass
PROP_1544,Back Bay,2341,4,7,3415149.12,3008977.0,13006,3428155.12,3.34,-12.23,Pass
PROP_1545,Fenway,806,2,4,542964.82,502257.67,59372,602336.82,4.17,-16.62,Pass
PROP_1546,Seaport,2392,3,1,1944201.04,2428746.33,53747,1997948.04,5.11,21.56,Buy
PROP_1547,South End,2191,2,5,2273336.11,1827615.0,38812,2312148.11,3.56,-20.96,Pass
PROP_1548,Fenway,738,3,6,525412.08,555109.0,35143,560555.08,4.95,-0.97,Pass
PROP_1549,South End,1581,5,2,1850912.67,1560718.0,121667,1972579.67,3.56,-20.88,Pass
PROP_1550,Seaport,1573,2,5,1578826.36,1530745.33,32587,1611413.36,3.99,-5.01,Pass
PROP_1551,Beacon Hill,856,1,6,813778.89,888544.0,20264,834042.89,4.26,6.53,Pass
PROP_1552,Cambridge,1009,5,9,761322.46,936276.33,0,761322.46,5.9,22.98,Buy
PROP_1553,Fenway,1671,1,1,1036197.97,960887.0,121947,1158144.97,4.15,-17.03,Pass
PROP_1554,South End,2716,1,10,1813274.14,2229568.0,0,1813274.14,5.53,22.96,Buy
PROP_1555,Seaport,2696,3,2,2651064.19,2661637.67,104273,2755337.19,4.06,-3.4,Pass
PROP_1556,Dorchester,2575,1,1,962249.95,1109803.0,137483,1099732.95,6.05,0.92,Buy
PROP_1557,Back Bay,1033,3,9,1058803.59,1353466.0,0,1058803.59,4.86,27.83,Buy
PROP_1558,Beacon Hill,1563,1,7,1955666.24,1595813.0,29603,1985269.24,3.22,-19.62,Pass
PROP_1559,Fenway,829,5,6,614619.03,645908.33,23025,637644.03,5.06,1.3,Pass
PROP_1560,South End,1688,1,3,1091157.63,1405584.0,60778,1151935.63,5.49,22.02,Buy
PROP_1561,Dorchester,813,2,10,470701.37,377308.0,0,470701.37,4.81,-19.84,Pass
PROP_1562,South End,1842,4,3,2015890.59,1646941.0,135820,2151710.59,3.44,-23.46,Pass
PROP_1563,Seaport,3205,5,7,4310198.53,3270638.33,34323,4344521.53,3.16,-24.72,Pass
PROP_1564,Fenway,3467,1,6,1930928.91,1922440.67,11845,1942773.91,4.95,-1.05,Pass
PROP_1565,Seaport,2254,1,3,1748806.92,2116513.33,51509,1800315.92,4.94,17.56,Buy
PROP_1566,South End,716,3,1,736140.24,755599.0,128467,864607.24,3.93,-12.61,Pass
PROP_1567,Fenway,1959,5,9,1391884.37,1305113.0,0,1391884.37,4.69,-6.23,Pass
PROP_1568,Cambridge,746,2,8,621846.98,541582.67,0,621846.98,4.18,-12.91,Pass
PROP_1569,South End,1267,1,4,1251441.42,1082635.0,94458,1345899.42,3.62,-19.56,Pass
PROP_1570,Back Bay,2044,2,9,2242979.84,2510880.0,0,2242979.84,4.25,11.94,Pass
PROP_1571,Fenway,3108,3,2,1981072.73,1848924.0,148375,2129447.73,4.34,-13.17,Pass
PROP_1572,Cambridge,2050,2,4,1277063.45,1432101.33,95708,1372771.45,5.01,4.32,Pass
PROP_1573,Fenway,1898,1,6,968131.3,1048060.67,31095,999226.3,5.24,4.89,Pass
PROP_1574,Beacon Hill,2473,5,1,2444301.57,2708057.0,50765,2495066.57,4.34,8.54,Pass
PROP_1575,Back Bay,983,5,5,1334146.32,1392575.0,12666,1346812.32,3.93,3.4,Pass
PROP_1576,Fenway,1063,3,1,738868.29,705669.33,50840,789708.29,4.47,-10.64,Pass
PROP_1577,Dorchester,2185,1,7,973246.7,884846.0,10565,983811.7,5.4,-10.06,Pass
PROP_1578,South End,2509,5,8,1878794.27,2281923.0,0,1878794.27,5.47,21.46,Buy
PROP_1579,Dorchester,1256,2,7,860019.15,558483.0,26940,886959.15,3.78,-37.03,Pass
PROP_1580,South End,2904,5,1,1857201.43,2580595.0,64635,1921836.43,6.04,34.28,Buy
PROP_1581,Seaport,1271,2,8,1370761.65,1290345.67,0,1370761.65,3.95,-5.87,Pass
PROP_1582,South End,2460,4,1,2189249.7,2132260.0,73147,2262396.7,4.24,-5.75,Pass
PROP_1583,Beacon Hill,2586,2,10,2206737.71,2668430.0,0,2206737.71,4.84,20.92,Buy
PROP_1584,Cambridge,2831,2,1,1464519.69,1845142.67,127442,1591961.69,5.56,15.9,Buy
PROP_1585,Seaport,3114,5,1,3071417.16,3156152.0,128947,3200364.16,4.14,-1.38,Pass
PROP_1586,Fenway,788,5,2,641332.76,668259.67,100906,742238.76,4.5,-9.97,Pass
PROP_1587,South End,3064,3,9,3236817.53,2642164.0,0,3236817.53,3.67,-18.37,Pass
PROP_1588,Beacon Hill,3310,4,10,3277823.53,3503284.0,0,3277823.53,4.28,6.88,Pass
PROP_1589,Dorchester,640,2,6,423148.58,395314.0,14695,437843.58,5.42,-9.71,Pass
PROP_1590,Cambridge,2624,5,1,1854599.67,1876184.67,52837,1907436.67,4.72,-1.64,Pass
PROP_1591,Seaport,2981,1,1,2905677.68,2822343.67,136348,3042025.68,3.9,-7.22,Pass
PROP_1592,Cambridge,1597,1,1,1280592.3,1086580.33,61936,1342528.3,3.88,-19.06,Pass
PROP_1593,Seaport,3444,5,9,4236922.63,3428421.0,0,4236922.63,3.4,-19.08,Pass
PROP_1594,Beacon Hill,3205,1,2,3122008.96,3228244.0,103811,3225819.96,4.0,0.08,Pass
PROP_1595,Dorchester,1066,5,1,719623.43,717503.0,89159,808782.43,5.32,-11.29,Pass
