SKU_ID,Category,ABC_Class,Unit_Price,Annual_Revenue,Avg_Daily_Sales,Lead_Time_Days,Safety_Stock_Qty,Reorder_Point_Qty,Current_Inventory_Qty,Stock_Status,Inventory_Value
SKU_0844,Electronics,C,87.15,243214.63,7.6,39,9.0,307.0,247.0,Healthy,12915.630000000001
SKU_0845,Toys,C,429.51,95719.36,0.6,21,2.0,15.0,10.0,Healthy,2577.06
SKU_0846,Toys,B,455.69,836808.11,5.0,42,25.0,236.0,333.0,Healthy,91046.862
SKU_0847,Sports,A,230.33,4463672.89,53.1,44,243.0,2579.0,1736.0,Healthy,239911.728
SKU_0848,Apparel,B,147.41,612863.14,11.4,10,20.0,134.0,175.0,Healthy,15478.05
SKU_0849,Electronics,C,79.01,75603.58,2.6,42,10.0,120.0,145.0,Healthy,6873.87
SKU_0850,Apparel,B,345.04,896386.83,7.1,25,29.0,207.0,168.0,Healthy,34780.032
SKU_0851,Apparel,B,162.99,449202.27,7.6,39,11.0,305.0,195.0,Healthy,19069.83
SKU_0852,Toys,A,455.67,2166949.96,13.0,27,41.0,393.0,1.0,Critical Low,273.402
SKU_0853,Sports,C,338.8,177205.58,1.4,16,2.0,25.0,14.0,Healthy,2845.9199999999996
SKU_0854,Home & Garden,A,326.39,1792385.96,15.0,33,51.0,547.0,474.0,Healthy,92825.31599999999
SKU_0855,Sports,C,284.11,29851.14,0.3,31,1.0,10.0,27.0,Overstock,4602.582
SKU_0856,Sports,C,32.43,41074.07,3.5,10,3.0,38.0,2.0,Critical Low,38.916
SKU_0857,Apparel,B,466.64,700487.01,4.1,25,6.0,109.0,98.0,Healthy,27438.432
SKU_0858,Sports,A,317.69,1832082.09,15.8,11,30.0,204.0,597.0,Overstock,113796.55799999999
SKU_0859,Electronics,A,497.09,1377562.54,7.6,20,8.0,160.0,147.0,Healthy,43843.337999999996
SKU_0860,Apparel,C,273.3,136462.99,1.4,9,1.0,14.0,11.0,Healthy,1803.78
SKU_0861,Electronics,C,357.95,296058.11,2.3,19,7.0,50.0,53.0,Healthy,11382.81
SKU_0862,Home & Garden,C,37.54,128513.84,9.4,25,18.0,252.0,43.0,Critical Low,968.5319999999999
SKU_0863,Apparel,B,319.55,783818.35,6.7,8,9.0,63.0,58.0,Healthy,11120.34
SKU_0864,Home & Garden,B,384.68,517805.96,3.7,9,9.0,42.0,25.0,Healthy,5770.2
SKU_0865,Apparel,B,391.47,592917.66,4.1,11,4.0,50.0,62.0,Healthy,14562.684000000001
SKU_0866,Toys,A,387.35,2408801.28,17.0,39,45.0,709.0,1780.0,Overstock,413689.8
SKU_0867,Sports,C,120.88,175159.47,4.0,40,14.0,173.0,116.0,Healthy,8413.248
SKU_0868,Toys,B,487.95,1183978.67,6.6,19,19.0,146.0,167.0,Healthy,48892.59
SKU_0869,Home & Garden,A,497.64,18141209.1,99.9,32,429.0,3625.0,8452.0,Overstock,2523631.968
SKU_0870,Sports,C,47.04,22983.19,1.3,6,3.0,11.0,27.0,Overstock,762.0479999999999
SKU_0871,Apparel,C,468.86,137034.45,0.8,9,2.0,9.0,6.0,Healthy,1687.896
SKU_0872,Sports,B,151.83,1048600.65,18.9,11,20.0,228.0,205.0,Healthy,18675.09
SKU_0873,Electronics,B,347.75,415404.16,3.3,26,3.0,88.0,72.0,Healthy,15022.8
SKU_0874,Sports,C,175.67,323399.71,5.0,35,12.0,189.0,210.0,Healthy,22134.42
SKU_0875,Electronics,B,484.2,511450.95,2.9,36,4.0,109.0,137.0,Healthy,39801.24
SKU_0876,Sports,C,59.74,117958.36,5.4,12,12.0,77.0,228.0,Overstock,8172.432000000001
SKU_0877,Electronics,A,253.9,4662524.45,50.3,15,117.0,872.0,926.0,Healthy,141066.84
SKU_0878,Home & Garden,A,219.74,1551778.25,19.3,5,8.0,105.0,93.0,Healthy,12261.492
SKU_0879,Toys,A,169.75,1288386.38,20.8,44,99.0,1014.0,147.0,Critical Low,14971.949999999999
SKU_0880,Apparel,C,326.31,160858.09,1.4,23,2.0,33.0,22.0,Healthy,4307.2919999999995
SKU_0881,Sports,C,74.22,50287.43,1.9,42,5.0,83.0,109.0,Healthy,4853.987999999999
SKU_0882,Toys,C,361.16,32284.31,0.2,41,1.0,11.0,9.0,Healthy,1950.264
SKU_0883,Apparel,B,490.49,500841.79,2.8,11,4.0,35.0,79.0,Overstock,23249.226
SKU_0884,Apparel,A,404.23,3436398.48,23.3,43,70.0,1071.0,1519.0,Healthy,368415.222
SKU_0885,Electronics,A,431.41,2163608.39,13.7,29,15.0,414.0,588.0,Healthy,152201.448
SKU_0886,Home & Garden,C,186.22,385008.61,5.7,26,12.0,160.0,176.0,Healthy,19664.832
SKU_0887,Home & Garden,B,169.19,444269.03,7.2,31,27.0,250.0,17.0,Critical Low,1725.738
SKU_0888,Toys,C,263.35,310746.48,3.2,42,16.0,152.0,10.0,Critical Low,1580.1
SKU_0889,Home & Garden,C,32.41,111742.55,9.4,43,27.0,433.0,15.0,Critical Low,291.69
SKU_0890,Sports,A,473.23,3199558.14,18.5,19,36.0,388.0,394.0,Healthy,111871.572
SKU_0891,Home & Garden,C,80.45,31211.06,1.1,6,2.0,8.0,22.0,Overstock,1061.94
SKU_0892,Toys,A,452.48,1748397.41,10.6,12,29.0,156.0,186.0,Healthy,50496.768
SKU_0893,Home & Garden,B,50.96,420738.91,22.6,10,24.0,251.0,308.0,Healthy,9417.408
SKU_0894,Sports,B,413.09,677004.59,4.5,24,10.0,118.0,87.0,Healthy,21563.297999999995
SKU_0895,Electronics,B,84.46,528097.14,17.1,31,66.0,597.0,1250.0,Overstock,63344.999999999985
SKU_0896,Toys,A,28.68,2266708.36,216.5,27,638.0,6484.0,5804.0,Healthy,99875.232
SKU_0897,Electronics,B,362.55,862722.12,6.5,44,10.0,297.0,199.0,Healthy,43288.469999999994
SKU_0898,Electronics,B,147.33,637010.08,11.8,21,31.0,280.0,313.0,Healthy,27668.574
SKU_0899,Electronics,B,360.1,400560.17,3.0,17,4.0,55.0,136.0,Overstock,29384.160000000003
SKU_0900,Apparel,B,281.99,945317.99,9.2,8,13.0,87.0,111.0,Healthy,18780.534
SKU_0901,Apparel,C,63.32,296663.98,12.8,24,32.0,340.0,979.0,Overstock,37194.168
SKU_0902,Electronics,A,466.74,1590387.93,9.3,29,37.0,308.0,25.0,Critical Low,7001.099999999999
SKU_0903,Toys,C,231.63,183766.51,2.2,26,5.0,62.0,11.0,Critical Low,1528.7579999999998
SKU_0904,Sports,A,369.88,1277873.41,9.5,21,15.0,214.0,6.0,Critical Low,1331.5679999999998
SKU_0905,Sports,A,255.5,3983833.9,42.7,44,90.0,1970.0,2132.0,Healthy,326835.6
SKU_0906,Home & Garden,A,306.14,1414509.5,12.7,15,36.0,226.0,117.0,Healthy,21491.028
SKU_0907,Toys,A,158.36,1354776.38,23.4,29,35.0,715.0,1061.0,Healthy,100811.97600000001
SKU_0908,Apparel,C,108.18,219530.75,5.6,9,7.0,57.0,77.0,Healthy,4997.916
SKU_0909,Electronics,A,275.86,1829711.67,18.2,25,26.0,481.0,570.0,Healthy,94344.12000000001
SKU_0910,Home & Garden,B,225.71,851076.9,10.3,30,38.0,348.0,281.0,Healthy,38054.706
SKU_0911,Sports,C,201.16,173317.87,2.4,20,5.0,52.0,4.0,Critical Low,482.784
SKU_0912,Apparel,A,339.56,1342128.19,10.8,44,28.0,505.0,494.0,Healthy,100645.584
SKU_0913,Apparel,C,348.35,285804.72,2.2,25,5.0,61.0,80.0,Healthy,16720.8
SKU_0914,Electronics,C,32.5,41015.55,3.5,36,15.0,140.0,203.0,Healthy,3958.5
SKU_0915,Sports,B,175.98,595697.91,9.3,8,14.0,88.0,121.0,Healthy,12776.148
SKU_0916,Toys,B,211.76,815915.36,10.6,42,44.0,487.0,586.0,Healthy,74454.81599999999
SKU_0917,Apparel,C,57.48,37205.28,1.8,12,5.0,26.0,32.0,Healthy,1103.616
SKU_0918,Electronics,B,125.59,1199858.58,26.2,13,72.0,412.0,381.0,Healthy,28709.874
SKU_0919,Toys,C,35.3,189153.62,14.7,21,26.0,334.0,718.0,Overstock,15207.239999999998
SKU_0920,Sports,B,498.16,576737.09,3.2,17,10.0,64.0,90.0,Healthy,26900.64
SKU_0921,Apparel,C,370.91,158065.25,1.2,13,1.0,16.0,9.0,Healthy,2002.914
SKU_0922,Toys,C,52.85,119788.2,6.2,10,8.0,70.0,100.0,Healthy,3171.0
SKU_0923,Toys,C,19.92,31464.0,4.3,31,18.0,152.0,187.0,Healthy,2235.0240000000003
SKU_0924,Toys,B,362.45,1119681.98,8.5,41,19.0,366.0,860.0,Overstock,187024.19999999998
SKU_0925,Apparel,C,225.2,392842.77,4.8,43,11.0,216.0,125.0,Healthy,16890.0
SKU_0926,Apparel,C,395.53,95911.07,0.7,28,1.0,20.0,59.0,Overstock,14001.761999999997
SKU_0927,Home & Garden,B,462.5,782723.38,4.6,13,10.0,70.0,54.0,Healthy,14985.0
SKU_0928,Sports,B,303.66,567532.8,5.1,15,9.0,86.0,76.0,Healthy,13846.896000000002
SKU_0929,Electronics,B,101.68,586631.4,15.8,39,64.0,680.0,101.0,Critical Low,6161.808
SKU_0930,Toys,B,393.28,458890.57,3.2,33,14.0,119.0,334.0,Overstock,78813.31199999999
SKU_0931,Home & Garden,A,478.35,9671025.86,55.4,12,117.0,782.0,890.0,Healthy,255438.9
SKU_0932,Electronics,C,294.31,80063.36,0.7,21,1.0,17.0,11.0,Healthy,1942.446
SKU_0933,Home & Garden,A,344.18,4476981.0,35.6,11,92.0,484.0,570.0,Healthy,117709.56
SKU_0934,Apparel,C,175.36,361338.48,5.6,16,8.0,98.0,60.0,Healthy,6312.96
SKU_0935,Toys,A,196.95,1490082.18,20.7,19,24.0,418.0,345.0,Healthy,40768.65
SKU_0936,Electronics,B,369.98,1098119.78,8.1,33,10.0,279.0,353.0,Healthy,78361.764
SKU_0937,Electronics,A,464.61,4918714.08,29.0,28,82.0,895.0,1123.0,Healthy,313054.218
SKU_0938,Electronics,B,318.2,539154.07,4.6,41,7.0,197.0,35.0,Critical Low,6682.2
SKU_0939,Electronics,C,397.03,286517.04,2.0,18,2.0,38.0,20.0,Healthy,4764.36
SKU_0940,Electronics,A,94.1,1395652.85,40.6,15,57.0,667.0,679.0,Healthy,38336.34
SKU_0941,Home & Garden,C,113.86,267985.94,6.4,39,14.0,266.0,735.0,Overstock,50212.26
SKU_0942,Toys,B,270.7,952425.93,9.6,21,25.0,227.0,187.0,Healthy,30372.54
SKU_0943,Apparel,B,96.51,1145397.6,32.5,31,127.0,1135.0,713.0,Healthy,41286.978
SKU_0944,Apparel,C,321.15,251061.16,2.1,7,4.0,19.0,16.0,Healthy,3083.0399999999995
SKU_0945,Apparel,B,152.91,842674.75,15.1,6,13.0,103.0,255.0,Overstock,23395.229999999996
SKU_0946,Apparel,B,397.85,528660.2,3.6,8,3.0,32.0,2.0,Critical Low,477.42
SKU_0947,Home & Garden,B,405.97,934328.55,6.3,22,24.0,162.0,4.0,Critical Low,974.328
SKU_0948,Sports,B,237.26,697858.21,8.1,24,7.0,200.0,574.0,Overstock,81712.344
SKU_0949,Toys,C,98.6,43944.12,1.2,25,5.0,35.0,34.0,Healthy,2011.4399999999996
SKU_0950,Electronics,C,326.92,346281.59,2.9,18,4.0,56.0,67.0,Healthy,13142.184
SKU_0951,Sports,A,496.47,6774655.66,37.4,12,102.0,551.0,479.0,Healthy,142685.478
SKU_0952,Apparel,A,315.07,2461102.94,21.4,6,20.0,149.0,131.0,Healthy,24764.501999999997
SKU_0953,Sports,C,27.53,68871.08,6.9,30,17.0,223.0,226.0,Healthy,3733.068
SKU_0954,Toys,C,18.47,66703.48,9.9,23,30.0,257.0,342.0,Healthy,3790.044
SKU_0955,Electronics,C,166.98,316369.03,5.2,32,16.0,182.0,266.0,Healthy,26650.007999999998
SKU_0956,Electronics,A,105.93,1455142.35,37.6,33,81.0,1323.0,854.0,Healthy,54278.532
SKU_0957,Toys,B,408.4,866059.88,5.8,9,9.0,62.0,72.0,Healthy,17642.879999999997
SKU_0958,Toys,A,423.95,1510172.82,9.8,32,36.0,348.0,341.0,Healthy,86740.16999999998
SKU_0959,Apparel,A,136.72,1458752.18,29.2,30,31.0,908.0,173.0,Critical Low,14191.536
SKU_0960,Electronics,C,169.57,179924.65,2.9,9,2.0,28.0,28.0,Healthy,2848.776
SKU_0961,Sports,A,125.76,2201892.48,48.0,19,98.0,1009.0,2850.0,Overstock,215049.6
SKU_0962,Home & Garden,C,455.11,195609.81,1.2,13,1.0,16.0,14.0,Healthy,3822.924
SKU_0963,Home & Garden,A,256.3,4885633.02,52.2,36,189.0,2069.0,2604.0,Healthy,400443.12000000005
SKU_0964,Toys,B,331.51,571680.78,4.7,30,8.0,150.0,23.0,Critical Low,4574.838
SKU_0965,Apparel,B,213.59,430498.65,5.5,41,16.0,242.0,264.0,Healthy,33832.656
SKU_0966,Home & Garden,C,319.2,89115.94,0.8,19,1.0,16.0,11.0,Healthy,2106.72
SKU_0967,Electronics,C,199.07,311077.04,4.3,8,6.0,41.0,82.0,Overstock,9794.243999999999
SKU_0968,Toys,C,176.44,136642.62,2.1,40,3.0,88.0,212.0,Overstock,22443.167999999998
SKU_0969,Sports,B,320.9,417415.1,3.6,24,3.0,89.0,205.0,Overstock,39470.7
SKU_0970,Toys,B,299.62,685319.61,6.3,31,7.0,201.0,162.0,Healthy,29123.064000000002
SKU_0971,Sports,A,153.83,1309409.62,23.3,25,93.0,676.0,670.0,Healthy,61839.66
SKU_0972,Toys,C,83.18,287804.65,9.5,26,13.0,259.0,12.0,Critical Low,598.8960000000001
SKU_0973,Toys,B,190.6,743630.73,10.7,11,22.0,140.0,112.0,Healthy,12808.32
SKU_0974,Toys,C,213.45,154610.13,2.0,35,2.0,72.0,87.0,Healthy,11142.089999999998
SKU_0975,Sports,C,318.06,298109.99,2.6,21,3.0,57.0,143.0,Overstock,27289.548
SKU_0976,Sports,A,458.12,10697242.51,64.0,11,106.0,810.0,562.0,Healthy,154478.06399999998
SKU_0977,Toys,C,27.73,30951.94,3.1,23,7.0,77.0,193.0,Overstock,3211.134
SKU_0978,Home & Garden,A,129.39,2546444.08,53.9,32,242.0,1967.0,1660.0,Healthy,128872.43999999997
SKU_0979,Apparel,C,104.92,211383.61,5.5,14,16.0,94.0,65.0,Healthy,4091.88
SKU_0980,Apparel,B,256.12,692667.66,7.4,31,28.0,258.0,320.0,Healthy,49175.03999999999
SKU_0981,Apparel,A,220.55,2148918.75,26.7,17,62.0,516.0,645.0,Healthy,85352.84999999999
SKU_0982,Sports,A,367.23,4556896.49,34.0,6,39.0,243.0,293.0,Healthy,64559.034
SKU_0983,Sports,C,128.78,304083.4,6.5,26,13.0,181.0,503.0,Overstock,38865.804000000004
SKU_0984,Home & Garden,B,301.3,509979.63,4.6,24,18.0,129.0,167.0,Healthy,30190.26
SKU_0985,Apparel,B,443.09,1117456.7,6.9,9,12.0,74.0,199.0,Overstock,52904.94599999999
SKU_0986,Apparel,A,456.23,1845845.59,11.1,10,19.0,130.0,193.0,Healthy,52831.434
SKU_0987,Toys,A,479.8,3770960.93,21.5,39,43.0,883.0,1123.0,Healthy,323289.24
SKU_0988,Sports,B,388.9,1054197.31,7.4,5,3.0,40.0,36.0,Healthy,8400.24
SKU_0989,Apparel,A,453.93,2572819.37,15.5,39,76.0,682.0,1527.0,Overstock,415890.66599999997
SKU_0990,Home & Garden,A,124.92,2406306.56,52.8,7,52.0,421.0,909.0,Overstock,68131.368
SKU_0991,Home & Garden,B,106.81,455232.75,11.7,40,34.0,501.0,80.0,Critical Low,5126.879999999999
SKU_0992,Apparel,C,13.18,51664.06,10.7,11,9.0,127.0,166.0,Healthy,1312.728
SKU_0993,Sports,C,356.35,155302.21,1.2,33,5.0,44.0,59.0,Healthy,12614.79
SKU_0994,Home & Garden,C,469.36,53873.23,0.3,19,0.0,6.0,4.0,Healthy,1126.464
SKU_0995,Toys,B,101.6,436688.42,11.8,15,33.0,209.0,246.0,Healthy,14996.159999999998
SKU_0996,Home & Garden,B,322.1,775278.53,6.6,22,8.0,153.0,199.0,Healthy,38458.74
SKU_0997,Electronics,B,375.77,546408.88,4.0,8,8.0,40.0,37.0,Healthy,8342.094
SKU_0998,Electronics,A,464.53,1678081.68,9.9,28,34.0,311.0,371.0,Healthy,103404.37799999998
SKU_0999,Sports,B,326.96,820160.5,6.9,15,7.0,110.0,279.0,Overstock,54733.104
SKU_1000,Apparel,A,485.44,5067192.35,28.6,10,49.0,335.0,353.0,Healthy,102816.192
SKU_1001,Sports,B,178.89,534988.53,8.2,22,14.0,195.0,117.0,Healthy,12558.077999999998
SKU_1002,Sports,C,181.46,199716.09,3.0,19,4.0,61.0,81.0,Healthy,8818.956
SKU_1003,Sports,A,276.08,2443088.32,24.2,7,47.0,217.0,192.0,Healthy,31804.415999999997
SKU_1004,Sports,B,197.92,411342.86,5.7,21,11.0,131.0,142.0,Healthy,16862.784
SKU_1005,Toys,C,10.7,54276.95,13.9,37,36.0,550.0,761.0,Healthy,4885.62
SKU_1006,Toys,B,368.57,560525.79,4.2,38,7.0,165.0,435.0,Overstock,96196.76999999999
SKU_1007,Home & Garden,B,378.34,467849.49,3.4,34,8.0,123.0,312.0,Overstock,70825.24799999999
SKU_1008,Electronics,B,376.02,1121900.93,8.2,23,29.0,217.0,144.0,Healthy,32488.127999999997
SKU_1009,Sports,B,179.06,490418.01,7.5,13,11.0,108.0,69.0,Healthy,7413.083999999999
SKU_1010,Home & Garden,A,265.92,1275555.38,13.1,44,69.0,647.0,651.0,Healthy,103868.352
SKU_1011,Electronics,C,186.39,364159.68,5.4,35,25.0,212.0,448.0,Overstock,50101.632
SKU_1012,Apparel,C,17.86,5317.23,0.8,31,1.0,26.0,23.0,Healthy,246.46799999999996
SKU_1013,Toys,B,285.6,458245.73,4.4,29,7.0,134.0,21.0,Critical Low,3598.56
SKU_1014,Electronics,B,70.64,493913.0,19.2,11,47.0,257.0,703.0,Overstock,29795.951999999997
SKU_1015,Apparel,C,49.22,92906.71,5.2,11,7.0,64.0,44.0,Healthy,1299.408
SKU_1016,Electronics,B,380.19,762929.07,5.5,24,5.0,136.0,16.0,Critical Low,3649.824
SKU_1017,Toys,C,14.66,129125.24,24.1,40,53.0,1018.0,13.0,Critical Low,114.348
SKU_1018,Toys,B,479.91,550805.31,3.1,23,8.0,81.0,84.0,Healthy,24187.464
SKU_1019,Home & Garden,C,262.48,111155.99,1.2,6,2.0,9.0,9.0,Healthy,1417.392
SKU_1020,Sports,B,491.68,1093576.58,6.1,38,10.0,241.0,257.0,Healthy,75817.056
SKU_1021,Electronics,C,38.42,57955.79,4.1,21,5.0,91.0,131.0,Healthy,3019.8120000000004
SKU_1022,Electronics,C,295.93,250326.9,2.3,28,9.0,74.0,59.0,Healthy,10475.921999999999
SKU_1023,Apparel,C,181.17,395885.53,6.0,13,14.0,92.0,3.0,Critical Low,326.106
SKU_1024,Toys,A,423.31,2059143.03,13.3,5,17.0,83.0,194.0,Overstock,49273.284
SKU_1025,Electronics,B,187.0,498747.43,7.3,32,28.0,262.0,143.0,Healthy,16044.599999999999
SKU_1026,Toys,B,137.64,536546.4,10.7,19,21.0,224.0,201.0,Healthy,16599.384
SKU_1027,Electronics,A,430.2,10223905.45,65.1,25,217.0,1844.0,1970.0,Healthy,508496.39999999997
SKU_1028,Home & Garden,C,193.58,345979.1,4.9,19,9.0,102.0,139.0,Healthy,16144.572
SKU_1029,Sports,C,18.25,68733.3,10.3,27,17.0,296.0,301.0,Healthy,3295.95
SKU_1030,Electronics,C,201.24,294592.34,4.0,6,6.0,30.0,32.0,Healthy,3863.808
SKU_1031,Toys,C,330.72,323038.06,2.7,40,7.0,115.0,85.0,Healthy,16866.72
SKU_1032,Home & Garden,C,134.64,179976.99,3.7,13,11.0,58.0,43.0,Healthy,3473.7119999999995
SKU_1033,Electronics,C,221.67,336581.14,4.2,6,4.0,29.0,61.0,Overstock,8113.121999999999
SKU_1034,Apparel,C,37.79,156893.72,11.4,6,22.0,90.0,66.0,Healthy,1496.484
SKU_1035,Sports,A,298.17,13476215.72,123.8,22,453.0,3178.0,4107.0,Healthy,734750.5140000001
SKU_1036,Electronics,B,380.58,434674.82,3.1,21,5.0,70.0,102.0,Healthy,23291.495999999996
SKU_1037,Home & Garden,C,212.52,347666.14,4.5,12,11.0,65.0,185.0,Overstock,23589.72
SKU_1038,Apparel,B,215.91,539840.97,6.9,38,19.0,279.0,819.0,Overstock,106098.174
SKU_1039,Home & Garden,C,53.26,230962.81,11.9,38,56.0,508.0,1395.0,Overstock,44578.619999999995
SKU_1040,Home & Garden,B,108.95,403147.1,10.1,9,14.0,105.0,13.0,Critical Low,849.8100000000001
SKU_1041,Apparel,B,85.79,1080273.96,34.5,33,130.0,1269.0,3388.0,Overstock,174393.912
SKU_1042,Home & Garden,C,246.03,36086.29,0.4,32,1.0,14.0,20.0,Healthy,2952.36
SKU_1043,Apparel,C,269.34,41420.79,0.4,20,1.0,9.0,8.0,Healthy,1292.8319999999999
SKU_1044,Electronics,B,474.98,706527.67,4.1,18,5.0,78.0,207.0,Overstock,58992.515999999996
SKU_1045,Apparel,B,45.88,461742.1,27.6,6,30.0,196.0,554.0,Overstock,15250.511999999999
SKU_1046,Apparel,C,303.94,125233.41,1.1,44,5.0,55.0,139.0,Overstock,25348.595999999998
SKU_1047,Sports,C,267.98,19568.31,0.2,8,0.0,2.0,2.0,Healthy,321.576
SKU_1048,Apparel,A,262.95,1407453.47,14.7,35,54.0,567.0,425.0,Healthy,67052.25
SKU_1049,Apparel,A,437.85,1581932.81,9.9,30,19.0,316.0,61.0,Critical Low,16025.310000000001
SKU_1050,Electronics,C,110.71,80708.26,2.0,31,5.0,67.0,81.0,Healthy,5380.506
SKU_1051,Sports,C,29.98,24778.8,2.3,38,3.0,89.0,104.0,Healthy,1870.752
SKU_1052,Toys,C,339.41,285907.23,2.3,35,10.0,90.0,227.0,Overstock,46227.642
SKU_1053,Electronics,B,179.13,551631.57,8.4,15,27.0,153.0,146.0,Healthy,15691.787999999999
SKU_1054,Electronics,C,18.62,23682.81,3.5,12,5.0,47.0,30.0,Healthy,335.16
SKU_1055,Toys,B,133.17,649803.36,13.4,16,9.0,223.0,185.0,Healthy,14781.869999999997
SKU_1056,Apparel,C,161.57,14175.7,0.2,39,0.0,10.0,23.0,Overstock,2229.6659999999997
SKU_1057,Home & Garden,C,312.25,301185.56,2.6,38,10.0,110.0,94.0,Healthy,17610.899999999998
SKU_1058,Sports,C,94.57,66035.09,1.9,17,4.0,37.0,99.0,Overstock,5617.457999999999
SKU_1059,Home & Garden,B,212.4,421149.84,5.4,31,21.0,189.0,13.0,Critical Low,1656.72
SKU_1060,Toys,C,246.41,348449.61,3.9,12,4.0,51.0,140.0,Overstock,20698.44
SKU_1061,Electronics,A,235.03,1651191.0,19.2,25,64.0,546.0,1606.0,Overstock,226474.908
SKU_1062,Electronics,C,487.23,141129.26,0.8,15,2.0,14.0,33.0,Overstock,9647.154
SKU_1063,Sports,C,32.3,91992.64,7.8,26,15.0,218.0,499.0,Overstock,9670.619999999999
SKU_1064,Electronics,A,475.97,2508674.68,14.4,25,38.0,399.0,390.0,Healthy,111376.98000000001
SKU_1065,Electronics,A,295.15,7387909.62,68.6,32,102.0,2296.0,4699.0,Overstock,832145.9099999999
SKU_1066,Sports,B,399.91,605015.38,4.1,7,5.0,34.0,100.0,Overstock,23994.6
SKU_1067,Sports,B,220.89,879336.84,10.9,11,27.0,147.0,138.0,Healthy,18289.692
SKU_1068,Toys,C,232.38,71943.64,0.8,18,2.0,17.0,24.0,Healthy,3346.272
SKU_1069,Electronics,C,440.87,67393.23,0.4,19,1.0,9.0,12.0,Healthy,3174.264
SKU_1070,Electronics,A,449.01,3337281.44,20.4,13,41.0,305.0,214.0,Healthy,57652.884
SKU_1071,Toys,C,126.96,340128.17,7.3,11,7.0,88.0,90.0,Healthy,6855.839999999999
SKU_1072,Apparel,B,107.63,1193974.55,30.4,16,67.0,553.0,363.0,Healthy,23441.813999999995
SKU_1073,Apparel,C,253.16,131375.74,1.4,23,3.0,36.0,32.0,Healthy,4860.672
SKU_1074,Apparel,A,451.14,2270585.3,13.8,31,33.0,460.0,539.0,Healthy,145898.67599999998
SKU_1075,Toys,A,167.95,4265921.9,69.6,22,80.0,1611.0,1851.0,Healthy,186525.26999999996
SKU_1076,Electronics,A,329.49,1470453.59,12.2,17,22.0,230.0,276.0,Healthy,54563.544
SKU_1077,Toys,A,356.99,1341789.93,10.3,5,5.0,56.0,62.0,Healthy,13280.028
SKU_1078,Toys,B,391.55,1066912.34,7.5,42,11.0,325.0,435.0,Healthy,102194.55
SKU_1079,Apparel,C,286.32,117237.85,1.1,25,2.0,31.0,37.0,Healthy,6356.304
SKU_1080,Home & Garden,A,207.2,2842754.53,37.6,38,85.0,1513.0,3250.0,Overstock,404040.0
SKU_1081,Electronics,B,483.84,626947.44,3.6,17,11.0,72.0,190.0,Overstock,55157.759999999995
SKU_1082,Apparel,A,309.55,1529426.79,13.5,27,29.0,395.0,306.0,Healthy,56833.38
SKU_1083,Home & Garden,C,367.0,151692.35,1.1,5,2.0,7.0,4.0,Healthy,880.8
SKU_1084,Home & Garden,C,179.04,117261.75,1.8,27,5.0,53.0,124.0,Overstock,13320.576
SKU_1085,Sports,A,338.28,5105667.21,41.4,32,147.0,1471.0,1537.0,Healthy,311961.816
SKU_1086,Electronics,C,136.32,242351.87,4.9,36,10.0,185.0,154.0,Healthy,12595.967999999999
SKU_1087,Home & Garden,A,130.1,2006920.5,42.3,12,115.0,622.0,1265.0,Overstock,98745.9
SKU_1088,Apparel,B,360.21,884447.58,6.7,30,19.0,221.0,221.0,Healthy,47763.84599999999
SKU_1089,Sports,C,265.48,78525.01,0.8,18,2.0,17.0,24.0,Healthy,3822.9120000000003
SKU_1090,Electronics,A,344.81,2712439.78,21.6,28,46.0,650.0,1516.0,Overstock,313639.176
SKU_1091,Toys,C,142.02,188721.69,3.6,33,5.0,125.0,161.0,Healthy,13719.132
SKU_1092,Apparel,A,303.37,1892277.6,17.1,8,29.0,166.0,214.0,Healthy,38952.708
SKU_1093,Home & Garden,B,227.53,632491.12,7.6,22,6.0,174.0,237.0,Healthy,32354.766
SKU_1094,Home & Garden,C,302.51,128062.23,1.2,18,2.0,23.0,17.0,Healthy,3085.602
SKU_1095,Apparel,B,152.53,501029.06,9.0,31,15.0,294.0,357.0,Healthy,32671.926
SKU_1096,Home & Garden,A,360.57,13565684.09,103.1,7,158.0,879.0,653.0,Healthy,141271.326
SKU_1097,Sports,A,404.91,1973135.65,13.4,34,63.0,517.0,26.0,Critical Low,6316.596
SKU_1098,Electronics,C,137.36,345751.13,6.9,40,21.0,296.0,203.0,Healthy,16730.448
SKU_1099,Sports,A,157.3,1541844.75,26.9,27,98.0,823.0,937.0,Healthy,88434.06
SKU_1100,Home & Garden,B,333.97,1159776.05,9.5,22,22.0,232.0,292.0,Healthy,58511.544
SKU_1101,Toys,B,350.84,1216707.99,9.5,44,31.0,449.0,496.0,Healthy,104409.98399999998
SKU_1102,Electronics,C,355.01,258354.99,2.0,14,6.0,34.0,26.0,Healthy,5538.156
SKU_1103,Electronics,B,344.52,1230183.26,9.8,16,29.0,186.0,250.0,Healthy,51678.0
SKU_1104,Apparel,A,202.48,1891819.71,25.6,12,61.0,368.0,505.0,Healthy,61351.439999999995
SKU_1105,Apparel,C,203.48,201225.64,2.7,36,6.0,103.0,89.0,Healthy,10865.831999999999
SKU_1106,Toys,A,134.86,2009776.85,40.8,21,98.0,956.0,1001.0,Healthy,80996.91600000001
