Client_ID,Age,Annual_Income,Years_Employed,Home_Ownership,Loan_Amount,Loan_Purpose,Interest_Rate,Credit_History_Length_Years,Previous_Defaults,Monthly_Income,Estimated_Monthly_Payment,DTI_Ratio,Default_On_File
CL_02132,44,19700.0,8,RENT,15963,VENTURE,8.29,10,0,1641.6666666666667,720.2638625,0.43873940862944155,0
CL_02133,61,61800.0,19,OWN,20475,VENTURE,17.12,1,0,5150.0,999.18,0.19401553398058252,0
CL_02134,37,14000.0,15,OWN,21168,VENTURE,17.16,1,0,1166.6666666666667,1033.3511999999998,0.8857295999999998,0
CL_02135,32,27900.0,5,OWN,2844,PERSONAL,9.95,15,0,2325.0,130.29074999999997,0.0560390322580645,0
CL_02136,66,36800.0,11,RENT,10942,EDUCATION,11.92,27,0,3066.6666666666665,510.2619333333333,0.1663897608695652,1
CL_02137,52,25400.0,18,RENT,34660,PERSONAL,7.75,6,0,2116.6666666666665,1556.0895833333332,0.7351604330708661,1
CL_02138,35,32800.0,12,MORTGAGE,9406,PERSONAL,17.33,27,0,2733.3333333333335,459.83582500000006,0.16823261890243904,0
CL_02139,36,32900.0,12,RENT,20813,DEBT_CONSOLIDATION,19.35,25,0,2741.6666666666665,1035.0131458333333,0.37751239361702127,0
CL_02140,74,58900.0,3,MORTGAGE,14171,DEBT_CONSOLIDATION,9.37,26,0,4908.333333333333,645.7842791666666,0.1315689533106961,0
CL_02141,42,10400.0,8,RENT,24129,PERSONAL,16.73,7,1,866.6666666666666,1173.5742375,1.3541241201923078,0
CL_02142,48,25900.0,13,MORTGAGE,31303,MEDICAL,10.29,10,0,2158.3333333333335,1438.5032791666665,0.6664880057915057,1
CL_02143,40,77100.0,13,OWN,21028,MEDICAL,5.04,4,0,6425.0,920.3254666666667,0.143241317769131,0
CL_02144,53,50900.0,16,RENT,28191,MEDICAL,14.0,14,0,4241.666666666667,1339.0725000000002,0.31569489194499023,1
CL_02145,30,77900.0,4,MORTGAGE,22723,PERSONAL,11.16,8,0,6491.666666666667,1052.4536166666664,0.16212379204107827,0
CL_02146,60,57300.0,18,RENT,17989,EDUCATION,16.38,1,0,4775.0,872.3165916666667,0.18268410296684118,0
CL_02147,52,19000.0,1,RENT,17312,MEDICAL,16.23,29,0,1583.3333333333333,838.4057333333334,0.5295194105263159,1
CL_02148,70,54000.0,12,RENT,33503,DEBT_CONSOLIDATION,19.19,21,0,4500.0,1663.8427374999999,0.3697428305555555,0
CL_02149,53,38600.0,10,RENT,30400,VENTURE,11.57,2,0,3216.6666666666665,1413.22,0.43934300518134717,0
CL_02150,22,141600.0,1,RENT,18561,VENTURE,12.24,27,0,11800.0,868.0361000000001,0.07356238135593221,0
CL_02151,53,58800.0,0,MORTGAGE,22565,PERSONAL,11.01,19,0,4900.0,1043.7252708333333,0.21300515731292516,0
CL_02152,53,49700.0,2,MORTGAGE,18867,VENTURE,9.45,10,0,4141.666666666667,860.4138125,0.20774578973843055,0
CL_02153,61,54300.0,11,RENT,30621,PERSONAL,14.57,4,0,4525.0,1461.7699874999998,0.32304309116022095,0
CL_02154,33,48100.0,6,OWN,21669,VENTURE,17.42,17,0,4008.3333333333335,1060.155825,0.2644879397089397,0
CL_02155,50,47300.0,0,OWN,24697,EDUCATION,7.37,16,0,3941.6666666666665,1104.8820375000003,0.2803083393234673,0
CL_02156,53,31000.0,8,MORTGAGE,10737,EDUCATION,19.73,5,0,2583.3333333333335,535.6420875,0.20734532419354837,0
CL_02157,33,50100.0,17,MORTGAGE,33035,EDUCATION,15.26,10,0,4175.0,1586.505875,0.38000140718562875,0
CL_02158,72,64200.0,19,RENT,10688,EDUCATION,16.7,22,0,5350.0,519.7040000000001,0.09714093457943926,0
CL_02159,46,68600.0,5,MORTGAGE,13974,MEDICAL,19.98,11,0,5716.666666666667,698.58355,0.12220120408163264,0
CL_02160,42,63800.0,8,OWN,25648,DEBT_CONSOLIDATION,12.56,1,0,5316.666666666667,1202.8911999999998,0.22624912852664572,0
CL_02161,59,89800.0,7,RENT,23943,EDUCATION,6.07,13,0,7483.333333333333,1058.1808374999998,0.14140501169265032,0
CL_02162,22,71200.0,17,MORTGAGE,29612,MEDICAL,16.85,20,0,5933.333333333333,1441.7342500000002,0.2429889185393259,0
CL_02163,58,53000.0,14,RENT,15583,PERSONAL,18.06,2,0,4416.666666666667,766.5537416666667,0.17355933773584906,0
CL_02164,59,18300.0,0,MORTGAGE,22186,VENTURE,7.44,1,0,1525.0,993.1932666666667,0.6512742732240437,1
CL_02165,46,18300.0,13,RENT,26563,VENTURE,5.36,14,0,1525.0,1166.1157,0.7646660327868853,1
CL_02166,66,31300.0,17,MORTGAGE,27691,MEDICAL,7.04,21,0,2608.3333333333335,1235.0186,0.47348955910543133,0
CL_02167,70,37300.0,18,MORTGAGE,2591,VENTURE,9.86,12,0,3108.3333333333335,118.603025,0.0381564691689008,0
CL_02168,35,84000.0,18,RENT,16458,EDUCATION,18.86,11,0,7000.0,815.08245,0.11644035,0
CL_02169,54,6900.0,9,RENT,6901,VENTURE,5.04,1,0,575.0,302.0337666666667,0.525276115942029,1
CL_02170,62,19500.0,19,OWN,10034,EDUCATION,17.06,14,0,1625.0,489.4083499999999,0.3011743692307692,0
CL_02171,64,32300.0,5,MORTGAGE,29192,EDUCATION,17.82,8,0,2691.6666666666665,1433.0839333333333,0.5324150835913313,0
CL_02172,69,20000.0,16,MORTGAGE,16116,VENTURE,17.17,18,0,1666.6666666666667,786.79655,0.47207793,1
CL_02173,60,22500.0,13,MORTGAGE,18949,MEDICAL,6.23,5,0,1875.0,838.7301125,0.44732272666666667,1
CL_02174,31,26900.0,12,OWN,34489,PERSONAL,15.19,3,0,2241.6666666666665,1655.3282958333332,0.7384364144981412,1
CL_02175,23,20600.0,7,RENT,2804,MEDICAL,19.31,22,0,1716.6666666666667,139.39385000000001,0.08120030097087379,0
CL_02176,26,22800.0,9,OWN,13611,DEBT_CONSOLIDATION,6.81,6,0,1900.0,605.7462125000001,0.3188137960526316,0
CL_02177,29,82300.0,8,RENT,1654,DEBT_CONSOLIDATION,5.48,24,0,6858.333333333333,72.6933,0.01059926609963548,0
CL_02178,26,52500.0,4,RENT,9336,EDUCATION,18.1,27,0,4375.0,459.40900000000005,0.10500777142857144,0
CL_02179,29,57400.0,3,MORTGAGE,23837,EDUCATION,14.67,21,0,4783.333333333333,1138.9119958333333,0.23810006881533102,0
CL_02180,59,35600.0,5,OWN,14229,MEDICAL,14.7,5,0,2966.6666666666665,680.0276250000001,0.22922279494382025,0
CL_02181,51,66600.0,5,RENT,28287,MEDICAL,19.47,21,0,5550.0,1408.1032875,0.2537123040540541,0
CL_02182,52,60400.0,12,MORTGAGE,18276,EDUCATION,16.55,25,0,5033.333333333333,887.52825,0.17633011589403974,0
CL_02183,61,52000.0,3,MORTGAGE,28140,PERSONAL,10.96,2,0,4333.333333333333,1301.0059999999999,0.3002321538461538,0
CL_02184,70,24500.0,7,RENT,5290,PERSONAL,11.54,3,0,2041.6666666666667,245.85275,0.12041767346938774,0
CL_02185,32,27900.0,4,OWN,29130,DEBT_CONSOLIDATION,7.17,4,0,2325.0,1300.775875,0.5594734946236559,0
CL_02186,28,68500.0,1,MORTGAGE,29122,PERSONAL,9.56,29,0,5708.333333333333,1329.4192999999998,0.2328909722627737,0
CL_02187,28,26600.0,8,OWN,24720,VENTURE,11.68,23,0,2216.6666666666665,1150.304,0.518934135338346,0
CL_02188,70,16800.0,10,MORTGAGE,8350,EDUCATION,8.92,26,0,1400.0,378.9508333333333,0.27067916666666664,0
CL_02189,48,26300.0,19,RENT,3523,MEDICAL,18.74,28,0,2191.6666666666665,174.30042500000002,0.07952871102661599,1
CL_02190,40,92600.0,19,MORTGAGE,8630,EDUCATION,5.18,1,1,7716.666666666667,378.20975000000004,0.0490120626349892,1
CL_02191,67,26300.0,10,MORTGAGE,5512,VENTURE,13.81,16,0,2191.6666666666665,261.38363333333336,0.11926249429657797,0
CL_02192,27,44200.0,6,MORTGAGE,26286,PERSONAL,16.57,19,0,3683.3333333333335,1276.732925,0.34662432352941175,0
CL_02193,31,25100.0,13,RENT,9329,EDUCATION,15.98,26,0,2091.6666666666665,450.823925,0.21553335059760956,0
CL_02194,40,57400.0,5,MORTGAGE,12752,VENTURE,14.66,23,0,4783.333333333333,609.2268,0.12736448780487805,0
CL_02195,36,50100.0,3,OWN,12048,PERSONAL,11.16,8,0,4175.0,558.0232,0.13365825149700597,0
CL_02196,24,14800.0,5,MORTGAGE,15071,DEBT_CONSOLIDATION,18.78,2,0,1233.3333333333333,745.8889083333333,0.6047747905405406,0
CL_02197,26,42700.0,2,RENT,18117,DEBT_CONSOLIDATION,9.93,27,0,3558.3333333333335,829.8340874999999,0.23320864285714282,0
CL_02198,42,13200.0,5,OWN,7520,DEBT_CONSOLIDATION,16.25,3,0,1100.0,364.25,0.3311363636363636,0
CL_02199,46,26000.0,2,MORTGAGE,6291,VENTURE,18.9,14,0,2166.6666666666665,311.666625,0.14384613461538462,0
CL_02200,23,36100.0,0,MORTGAGE,19901,VENTURE,6.93,7,0,3008.3333333333335,886.6724708333333,0.294738771468144,0
CL_02201,61,110000.0,17,RENT,16106,MEDICAL,19.21,13,0,9166.666666666666,799.9984416666666,0.08727255727272727,0
CL_02202,62,43900.0,3,MORTGAGE,33423,MEDICAL,16.64,7,0,3658.3333333333335,1624.3577999999998,0.44401579954441905,0
CL_02203,34,22900.0,5,OWN,7124,DEBT_CONSOLIDATION,14.25,16,0,1908.3333333333333,339.13208333333336,0.17771113537117905,0
CL_02204,31,30000.0,16,RENT,14431,EDUCATION,10.6,3,1,2500.0,665.0285833333334,0.2660114333333333,1
CL_02205,38,63200.0,17,RENT,34014,PERSONAL,18.56,26,0,5266.666666666667,1680.2915999999998,0.3190427088607594,0
CL_02206,74,23100.0,5,RENT,22708,MEDICAL,5.66,5,0,1925.0,999.7197,0.5193349090909091,0
CL_02207,32,70100.0,1,RENT,8587,PERSONAL,11.48,23,0,5841.666666666667,398.86615,0.06827951212553494,0
CL_02208,43,26500.0,11,MORTGAGE,4138,EDUCATION,16.35,3,0,2208.3333333333335,200.60679166666668,0.09084081132075472,0
CL_02209,32,21000.0,11,RENT,32064,DEBT_CONSOLIDATION,17.17,24,0,1750.0,1565.3912,0.8945092571428571,1
CL_02210,33,27000.0,3,RENT,29344,PERSONAL,8.03,28,1,2250.0,1320.8468,0.5870430222222223,0
CL_02211,45,13800.0,15,OWN,3434,DEBT_CONSOLIDATION,5.71,15,0,1150.0,151.25339166666666,0.1315246884057971,0
CL_02212,65,9900.0,19,MORTGAGE,17491,PERSONAL,17.04,20,0,825.0,852.9777666666665,1.0339124444444443,0
CL_02213,71,34600.0,9,RENT,22477,EDUCATION,11.33,11,1,2883.3333333333335,1042.6518374999998,0.3616133540462427,0
CL_02214,39,34900.0,9,MORTGAGE,8802,MEDICAL,7.15,23,1,2908.3333333333335,392.97262499999994,0.13511952722063034,0
CL_02215,66,42400.0,6,RENT,13872,VENTURE,6.28,18,0,3533.3333333333335,614.2984,0.17385803773584904,0
CL_02216,56,34500.0,13,RENT,11716,DEBT_CONSOLIDATION,14.61,5,0,2875.0,559.4878166666667,0.19460445797101453,0
CL_02217,65,146900.0,6,MORTGAGE,29107,MEDICAL,13.74,22,0,12241.666666666666,1379.4292416666667,0.11268312389380532,0
CL_02218,28,40200.0,11,MORTGAGE,11552,PERSONAL,17.81,13,0,3350.0,567.0587999999999,0.16927128358208954,0
CL_02219,49,15900.0,10,OWN,14465,MEDICAL,5.47,29,0,1325.0,635.6764791666666,0.47975583333333327,1
CL_02220,73,18500.0,16,MORTGAGE,6920,VENTURE,18.03,1,0,1541.6666666666667,340.3198333333333,0.22074799999999997,0
CL_02221,52,36300.0,10,OWN,6468,DEBT_CONSOLIDATION,18.31,27,0,3025.0,318.84545,0.10540345454545455,0
CL_02222,71,28000.0,2,OWN,16125,DEBT_CONSOLIDATION,11.69,14,0,2333.3333333333335,750.4171875000001,0.3216073660714286,0
CL_02223,64,17400.0,18,MORTGAGE,15077,MEDICAL,6.15,9,0,1450.0,666.8431458333334,0.4598918247126437,0
CL_02224,38,35100.0,3,OWN,28217,EDUCATION,19.2,9,1,2925.0,1401.4443333333331,0.4791262678062677,1
CL_02225,26,35400.0,7,MORTGAGE,3739,PERSONAL,6.08,4,0,2950.0,165.2638,0.05602162711864407,0
CL_02226,38,94600.0,13,RENT,14845,MEDICAL,13.86,21,0,7883.333333333333,704.2715416666666,0.08933677061310782,1
CL_02227,39,21000.0,19,RENT,6060,EDUCATION,12.4,25,1,1750.0,283.81,0.16217714285714285,1
CL_02228,42,28300.0,13,RENT,25861,DEBT_CONSOLIDATION,17.53,26,0,2358.3333333333335,1266.4347208333334,0.5370041219081272,1
CL_02229,57,94400.0,15,OWN,11662,PERSONAL,12.54,27,0,7866.666666666667,546.8506166666666,0.06951490889830507,0
CL_02230,52,44200.0,14,MORTGAGE,9685,DEBT_CONSOLIDATION,12.04,2,1,3683.3333333333335,452.12808333333334,0.12274970588235294,0
CL_02231,61,20900.0,11,MORTGAGE,18401,VENTURE,18.21,16,0,1741.6666666666667,906.3259208333333,0.5203785191387559,0
CL_02232,23,23700.0,15,RENT,4490,EDUCATION,19.46,5,0,1975.0,223.48975,0.11315936708860759,0
CL_02233,48,17500.0,19,MORTGAGE,3814,VENTURE,13.24,20,0,1458.3333333333333,179.95723333333333,0.12339924571428572,1
CL_02234,30,38000.0,18,RENT,11558,VENTURE,11.82,18,0,3166.6666666666665,538.5064833333333,0.17005467894736842,0
CL_02235,71,67400.0,4,OWN,14653,VENTURE,17.47,2,1,5616.666666666667,717.2032958333334,0.12769198145400595,0
CL_02236,55,96600.0,11,OWN,27232,EDUCATION,17.47,14,0,8050.0,1332.8929333333333,0.1655767619047619,0
CL_02237,49,14900.0,4,MORTGAGE,28318,PERSONAL,9.79,15,0,1241.6666666666667,1295.4305083333336,1.0432997382550337,0
CL_02238,74,61200.0,9,RENT,29616,DEBT_CONSOLIDATION,13.64,25,0,5100.0,1402.3176,0.2749642352941177,0
CL_02239,35,40100.0,16,RENT,25783,PERSONAL,7.31,10,0,3341.6666666666665,1152.8223874999999,0.34498425561097257,0
CL_02240,53,31000.0,14,RENT,19617,PERSONAL,14.53,28,0,2583.3333333333335,936.1395875,0.362376614516129,1
CL_02241,27,28300.0,7,RENT,26552,PERSONAL,17.51,16,0,2358.3333333333335,1300.0523,0.551258925795053,1
CL_02242,32,11500.0,7,OWN,27640,DEBT_CONSOLIDATION,7.81,8,0,958.3333333333334,1241.6118333333334,1.295594956521739,0
CL_02243,69,53300.0,7,RENT,18697,DEBT_CONSOLIDATION,9.85,26,0,4441.666666666667,855.7772708333333,0.19267030487804876,0
CL_02244,50,16500.0,9,MORTGAGE,25553,EDUCATION,11.73,26,0,1375.0,1189.5986208333331,0.8651626333333332,0
CL_02245,41,23200.0,19,MORTGAGE,13541,MEDICAL,17.68,24,0,1933.3333333333333,663.9603666666667,0.34342777586206896,0
CL_02246,51,46700.0,12,MORTGAGE,18354,DEBT_CONSOLIDATION,15.97,24,0,3891.6666666666665,886.880575,0.22789222483940044,0
CL_02247,44,12200.0,15,RENT,32715,DEBT_CONSOLIDATION,9.75,21,1,1016.6666666666666,1496.0296874999997,1.4715046106557375,1
CL_02248,40,16400.0,8,OWN,10362,MEDICAL,8.65,14,0,1366.6666666666667,469.096375,0.34324125,0
CL_02249,57,75400.0,15,MORTGAGE,14171,DEBT_CONSOLIDATION,15.44,20,0,6283.333333333333,681.6250999999999,0.10848144827586205,0
CL_02250,24,39100.0,9,MORTGAGE,4185,PERSONAL,12.2,10,0,3258.3333333333335,195.64874999999998,0.060045652173913035,1
CL_02251,48,24400.0,2,RENT,8264,DEBT_CONSOLIDATION,13.9,13,0,2033.3333333333333,392.1956666666667,0.1928831147540984,0
CL_02252,64,39200.0,13,OWN,26975,EDUCATION,14.73,19,1,3266.6666666666665,1289.5173958333332,0.3947502232142857,0
CL_02253,40,54300.0,12,RENT,16529,DEBT_CONSOLIDATION,13.38,2,0,4525.0,780.8575083333334,0.17256519521178637,0
CL_02254,44,71300.0,3,MORTGAGE,17582,MEDICAL,14.2,26,1,5941.666666666667,836.6101666666665,0.14080395511921454,1
CL_02255,70,18600.0,3,MORTGAGE,2147,PERSONAL,18.31,5,0,1550.0,105.83815416666668,0.06828268010752689,0
CL_02256,69,19600.0,5,RENT,33029,MEDICAL,18.02,14,1,1633.3333333333333,1624.201075,0.9944088214285715,1
CL_02257,71,52300.0,18,RENT,5706,DEBT_CONSOLIDATION,7.24,24,0,4358.333333333333,254.96310000000003,0.058500137667304025,1
CL_02258,52,53300.0,10,OWN,30592,DEBT_CONSOLIDATION,13.8,21,0,4441.666666666667,1450.5706666666665,0.3265825140712945,0
CL_02259,61,16200.0,7,RENT,31574,EDUCATION,11.59,23,0,1350.0,1468.0594416666665,1.087451438271605,0
CL_02260,56,20100.0,13,MORTGAGE,5035,PERSONAL,9.28,21,0,1675.0,229.2603333333333,0.13687184079601988,0
CL_02261,73,32300.0,7,MORTGAGE,27858,DEBT_CONSOLIDATION,14.47,26,0,2691.6666666666665,1328.7105250000002,0.49363858513931896,0
CL_02262,54,36800.0,13,RENT,10917,EDUCATION,12.66,25,0,3066.6666666666665,512.462175,0.16710723097826088,0
CL_02263,56,37500.0,6,RENT,26893,EDUCATION,16.62,24,0,3125.0,1306.7756916666665,0.41816822133333326,1
CL_02264,22,16100.0,17,RENT,30456,MEDICAL,6.4,8,0,1341.6666666666667,1350.2160000000001,1.0063721739130436,1
CL_02265,35,37200.0,11,MORTGAGE,32561,PERSONAL,9.54,1,0,3100.0,1486.1383083333333,0.4793994543010752,0
CL_02266,54,23600.0,13,MORTGAGE,4968,VENTURE,5.39,5,0,1966.6666666666667,218.1573,0.11092744067796609,0
CL_02267,56,18000.0,14,OWN,12281,EDUCATION,16.19,25,0,1500.0,594.5539124999999,0.39636927499999997,0
CL_02268,26,36100.0,17,MORTGAGE,28004,VENTURE,18.69,11,1,3008.3333333333335,1384.9144833333332,0.4603593850415512,1
CL_02269,59,33900.0,11,OWN,24671,MEDICAL,13.81,8,0,2825.0,1169.9193791666669,0.4141307536873157,0
CL_02270,62,58700.0,9,RENT,15431,EDUCATION,14.25,17,0,4891.666666666667,734.5798958333334,0.15016965502555366,0
CL_02271,71,21700.0,11,MORTGAGE,7174,PERSONAL,5.7,25,0,1808.3333333333333,315.95491666666663,0.1747216129032258,0
CL_02272,71,41800.0,7,RENT,19528,VENTURE,12.56,10,0,3483.3333333333335,915.8631999999999,0.26292723444976074,0
CL_02273,74,14200.0,5,RENT,27069,PERSONAL,12.9,14,1,1183.3333333333333,1273.370875,1.0760880633802818,1
CL_02274,32,30800.0,18,MORTGAGE,34472,VENTURE,5.58,1,0,2566.6666666666665,1516.4807333333335,0.5908366493506495,1
CL_02275,23,48000.0,0,MORTGAGE,10960,MEDICAL,16.74,5,0,4000.0,533.1126666666667,0.13327816666666667,0
CL_02276,65,50500.0,12,RENT,34837,EDUCATION,9.17,15,0,4208.333333333333,1584.6480374999999,0.3765500287128713,1
CL_02277,38,50700.0,15,MORTGAGE,27859,EDUCATION,15.85,10,0,4225.0,1344.7771458333334,0.31829044871794876,0
CL_02278,60,58800.0,17,MORTGAGE,23864,MEDICAL,11.04,15,0,4900.0,1104.1077333333335,0.22532810884353746,0
CL_02279,41,27800.0,11,OWN,7428,DEBT_CONSOLIDATION,19.93,1,0,2316.6666666666665,371.18335,0.16022302877697844,0
CL_02280,35,48900.0,4,RENT,9960,VENTURE,8.18,24,0,4075.0,448.94700000000006,0.11017104294478529,0
CL_02281,53,111400.0,12,RENT,9451,VENTURE,5.87,11,1,9283.333333333334,416.9072375,0.04490921768402154,1
CL_02282,55,27400.0,7,MORTGAGE,24030,DEBT_CONSOLIDATION,19.7,18,0,2283.3333333333335,1198.49625,0.5248888686131387,0
CL_02283,46,83100.0,5,MORTGAGE,27163,MEDICAL,8.66,6,0,6925.0,1229.804825,0.17758914440433213,0
CL_02284,28,61400.0,2,MORTGAGE,32741,PERSONAL,14.53,2,0,5116.666666666667,1562.4278041666666,0.3053604828990228,0
CL_02285,56,31000.0,19,MORTGAGE,25659,PERSONAL,10.62,2,0,2583.3333333333335,1182.666075,0.4578062225806452,1
CL_02286,68,32500.0,3,OWN,21889,MEDICAL,14.59,17,0,2708.3333333333335,1045.1085458333332,0.38588623230769226,0
CL_02287,50,39000.0,11,MORTGAGE,6275,PERSONAL,13.94,22,1,3250.0,297.905625,0.09166326923076923,1
CL_02288,43,59400.0,12,MORTGAGE,23855,MEDICAL,15.61,5,1,4950.0,1149.1152291666665,0.2321444907407407,1
CL_02289,62,46200.0,1,MORTGAGE,19777,VENTURE,5.28,20,0,3850.0,867.5510666666665,0.22533793939393937,0
CL_02290,64,27300.0,18,OWN,23624,VENTURE,17.54,14,0,2275.0,1156.9854,0.508565010989011,0
CL_02291,34,10400.0,3,RENT,19614,DEBT_CONSOLIDATION,12.18,12,0,866.6666666666666,916.7910499999999,1.057835826923077,1
CL_02292,34,54400.0,12,MORTGAGE,21131,MEDICAL,12.78,4,0,4533.333333333333,992.9809083333333,0.21903990625000003,0
CL_02293,22,11400.0,18,MORTGAGE,1895,PERSONAL,11.17,9,0,950.0,87.77797916666667,0.09239787280701754,1
CL_02294,57,16000.0,7,RENT,12041,MEDICAL,19.84,27,0,1333.3333333333333,601.2472666666666,0.45093545,1
CL_02295,25,28500.0,7,MORTGAGE,11617,EDUCATION,17.02,18,0,2375.0,566.4255583333332,0.23849497192982452,0
CL_02296,58,17500.0,15,RENT,2110,DEBT_CONSOLIDATION,9.67,10,1,1458.3333333333333,96.41820833333333,0.06611534285714285,1
CL_02297,65,43900.0,10,RENT,10350,EDUCATION,16.75,7,1,3658.3333333333335,503.484375,0.137626708428246,0
CL_02298,61,30400.0,17,OWN,3137,DEBT_CONSOLIDATION,11.55,5,0,2533.3333333333335,145.80514583333334,0.05755466282894737,0
CL_02299,74,58200.0,3,RENT,32207,DEBT_CONSOLIDATION,18.05,15,0,4850.0,1584.1818125,0.326635425257732,0
CL_02300,67,13800.0,0,MORTGAGE,14107,DEBT_CONSOLIDATION,5.46,26,0,1150.0,619.8850916666667,0.5390305144927536,0
CL_02301,34,24400.0,0,RENT,2840,EDUCATION,10.33,13,0,2033.3333333333333,130.55716666666666,0.06420844262295082,0
CL_02302,59,36400.0,13,MORTGAGE,29240,DEBT_CONSOLIDATION,11.45,14,0,3033.3333333333335,1357.8325,0.4476370879120879,0
CL_02303,45,37300.0,3,RENT,34510,MEDICAL,16.16,25,0,3108.3333333333335,1670.2839999999999,0.537356782841823,0
CL_02304,40,55100.0,10,MORTGAGE,4160,MEDICAL,7.73,4,0,4591.666666666667,186.73199999999997,0.04066758620689654,0
CL_02305,22,21000.0,17,OWN,24391,EDUCATION,9.29,6,0,1750.0,1110.7051625,0.6346886642857142,0
CL_02306,59,27400.0,15,RENT,21189,VENTURE,15.86,15,0,2283.3333333333335,1022.8989750000001,0.4479849525547445,1
CL_02307,26,49200.0,16,RENT,26616,VENTURE,6.15,13,0,4100.0,1177.2035,0.2871228048780488,1
CL_02308,37,9700.0,1,MORTGAGE,15295,EDUCATION,8.02,13,0,808.3333333333334,688.4024583333334,0.8516319072164948,0
CL_02309,45,45800.0,3,RENT,18951,DEBT_CONSOLIDATION,16.3,18,0,3816.6666666666665,918.3338749999999,0.24061149563318776,0
CL_02310,48,57400.0,2,RENT,19194,DEBT_CONSOLIDATION,18.13,17,0,4783.333333333333,944.744675,0.19750759756097563,0
CL_02311,22,16300.0,14,RENT,15868,DEBT_CONSOLIDATION,15.93,28,1,1358.3333333333333,766.4905166666667,0.5642874969325155,1
CL_02312,55,30100.0,1,MORTGAGE,27070,EDUCATION,12.91,1,0,2508.3333333333335,1273.5307083333335,0.5077198837209302,1
CL_02313,57,88900.0,18,OWN,16597,DEBT_CONSOLIDATION,6.49,4,0,7408.333333333333,736.4227208333333,0.09940464173228346,0
CL_02314,25,54000.0,8,MORTGAGE,26180,MEDICAL,17.41,11,0,4500.0,1280.7474166666666,0.28461053703703704,0
CL_02315,21,47500.0,9,MORTGAGE,24664,DEBT_CONSOLIDATION,6.86,25,0,3958.3333333333335,1098.1646,0.2774310568421053,0
CL_02316,60,65800.0,18,RENT,1141,EDUCATION,10.78,19,0,5483.333333333333,52.666658333333324,0.009604861702127659,0
CL_02317,32,107200.0,4,OWN,5655,DEBT_CONSOLIDATION,5.76,28,0,8933.333333333334,249.19700000000003,0.02789518656716418,0
CL_02318,56,36700.0,13,RENT,31927,MEDICAL,15.65,13,1,3058.3333333333335,1538.4823125000003,0.5030459877384197,1
CL_02319,65,28400.0,9,OWN,29602,EDUCATION,12.55,16,0,2366.6666666666665,1388.2104583333332,0.5865677992957746,1
CL_02320,43,65700.0,15,RENT,26785,VENTURE,18.61,19,1,5475.0,1323.7370208333332,0.2417784512937595,0
CL_02321,67,32500.0,5,OWN,34575,EDUCATION,7.08,15,0,2708.3333333333335,1542.62125,0.5695832307692307,0
CL_02322,51,20800.0,7,MORTGAGE,8388,PERSONAL,17.29,28,0,1733.3333333333333,409.92855000000003,0.23649724038461542,0
CL_02323,31,26300.0,1,RENT,27704,VENTURE,12.66,12,0,2191.6666666666665,1300.4719333333335,0.5933712243346009,0
CL_02324,30,43800.0,17,OWN,34741,VENTURE,10.49,23,0,3650.0,1599.3887875,0.4381887089041096,0
CL_02325,23,27700.0,19,RENT,32401,EDUCATION,14.65,8,0,2308.3333333333335,1547.8227708333334,0.670536940433213,1
CL_02326,74,29000.0,7,MORTGAGE,1085,PERSONAL,16.86,27,0,2416.6666666666665,52.83045833333333,0.02186087931034483,0
CL_02327,34,19600.0,4,OWN,25107,VENTURE,11.6,22,0,1633.3333333333333,1167.4755000000002,0.7147809183673471,0
CL_02328,36,85900.0,16,RENT,15439,DEBT_CONSOLIDATION,8.49,1,0,7158.333333333333,697.9071291666666,0.0974957572759022,0
CL_02329,30,29600.0,15,RENT,26035,PERSONAL,18.74,22,0,2466.6666666666665,1288.081625,0.5221952533783785,1
CL_02330,49,23700.0,4,MORTGAGE,16075,PERSONAL,9.69,8,0,1975.0,734.6944791666666,0.37199720464135017,0
CL_02331,30,25300.0,16,MORTGAGE,31395,EDUCATION,19.97,5,0,2108.3333333333335,1569.3575625,0.7443593181818182,0
CL_02332,32,58800.0,3,OWN,19892,EDUCATION,16.51,24,0,4900.0,965.6737166666667,0.197076268707483,0
CL_02333,50,51200.0,0,MORTGAGE,16711,EDUCATION,15.32,28,0,4266.666666666667,802.9635499999999,0.18819458203124997,0
CL_02334,61,26900.0,5,RENT,29464,PERSONAL,5.19,1,0,2241.6666666666665,1291.3825666666667,0.5760814423791822,0
CL_02335,21,37000.0,0,OWN,23216,MEDICAL,11.73,12,0,3083.3333333333335,1080.8015333333333,0.350530227027027,0
CL_02336,25,42900.0,3,OWN,14442,EDUCATION,12.54,4,0,3575.0,677.20945,0.18942921678321678,0
CL_02337,40,23800.0,1,RENT,34959,MEDICAL,10.65,15,0,1983.3333333333333,1611.7555625000002,0.8126498634453783,1
CL_02338,28,14400.0,12,RENT,27108,VENTURE,7.25,28,0,1200.0,1211.38875,1.009490625,1
CL_02339,63,49500.0,13,MORTGAGE,27492,DEBT_CONSOLIDATION,10.51,9,1,4125.0,1265.89205,0.3068829212121212,0
